8.841632029620427602e-02,-8.358101554499504093e-01,-2.673151966499591747e-01,7.017010080090033686e-01,-1.874499139040983753e-01,-9.455952682103008211e-01,-5.056455220052933353e-01,-8.657112585260906545e-01,9.877040228425457702e-01,9.411606267543470850e-01,6.005167022651736186e-01,2.036342428109347846e-01,5.299197209033630340e-01,-6.615491068316441403e-01,-4.139535363611204222e-01,4.813375060072844214e-02,-2.867514377544821969e-01,-9.086420695091999011e-01,9.663068907144254371e-01,-1.172901612903065605e-01,8.000878758305240979e-03,-3.529173649306023286e-01,-4.805104945057259158e-01,-2.262202293584751889e-01,6.640337992690017455e-01,4.734941125742258006e-01,-2.415788661167250773e-01,-9.739653266108987406e-01,5.948098780651871476e-01,-4.612224048073976235e-01,1.653697770580691007e-01,-9.488981163006144914e-01,3.244040385366515622e-01,-2.249531482534370408e-01,-5.852402530974742945e-03,-1.701883252506255495e-01,-2.982561973967190472e-01,1.019558106488385185e-01,9.458213797496497488e-01,-7.744475695238570712e-01,-3.734829431405728428e-01,-9.164045803693798842e-01,4.767995172418006966e-01,3.150247753180879240e-01,-5.707285072000927162e-01,-1.664931196093257793e-01,2.876838682963900329e-01,3.229626534308827068e-01,-6.590457330324586138e-01,7.633044714970971256e-01,-1.000000000000000000e+00
5.560163196169365385e-01,-7.320915836566179724e-01,7.378332528641575738e-01,4.975557565537089832e-01,5.971713081981617766e-01,8.669046116780543265e-02,-5.583241698770762262e-01,8.369172931792010495e-01,1.841691553327526876e-01,-3.075241810897071382e-01,-4.724429414399604621e-01,8.278309543302639906e-01,-1.605290773863585763e-01,8.038303133426172309e-02,2.168843156100992431e-01,6.524996568683159026e-01,2.471263691242615579e-01,-6.465756768311479163e-01,1.825147053070916847e-01,-2.146766601028171628e-02,9.581556018075332304e-02,3.990412395810962742e-01,-5.083776721917385721e-01,-6.267457088270396159e-01,-7.788337044076778515e-01,-4.518814949278926463e-01,-9.794999212008181910e-01,2.587194456591643821e-01,-4.096553895605150597e-01,-6.254269105962044772e-01,-8.094238954783925521e-01,-4.324883850694907217e-01,-5.701512317386094875e-01,-4.287925321781953514e-01,-5.718028506064198879e-02,9.899364217681605460e-02,6.902262311494031799e-01,9.770194015683286715e-01,-9.022638275412973030e-01,-5.357634971276721281e-01,2.866228544964704028e-01,-6.770668742166465748e-01,7.402917867380029993e-01,-5.651951473899481382e-01,4.835100777668979166e-01,3.060410264622022147e-01,5.977710230092592170e-01,-9.375048754694768061e-01,-5.408519425113096357e-01,4.092549982409183773e-01,1.000000000000000000e+00
-8.248749819977543307e-01,-9.388210336113613774e-01,-2.857301326008785392e-01,1.795639829435276003e-01,-8.955545452316795441e-01,-8.686726675872449288e-01,-9.129976278805687073e-01,-2.096984830649923914e-01,3.368540920321154708e-01,-6.039457763676607804e-01,7.525329034083181323e-01,-1.352218091103052355e-01,2.392829274199292922e-01,-4.191465141300232400e-01,2.305091469285525108e-01,9.073199247646452914e-01,-1.039705669518207198e-01,-5.859003234933715110e-01,-1.492654161892270626e-01,-1.108514704724845590e-01,1.523497334392276414e-02,5.146649962191585104e-02,-9.151416162349077510e-01,-6.711618276597599575e-01,-9.954564076525351801e-02,4.159423412378415730e-01,5.551758166110671855e-01,5.542059989392893460e-01,5.557505018442876477e-03,9.134951866144951360e-01,-3.362525749202482928e-01,-3.708367530793355016e-02,4.967479986820726445e-01,7.156790368790277856e-01,-1.710798897341769820e-01,6.973690285346467732e-01,-1.108581164985815715e-01,4.314941685727085030e-01,-9.831032728423605427e-01,-9.495971526585020861e-01,8.809009870841770784e-01,-7.957241035376130256e-01,3.239355808794153191e-01,-4.334825123577583650e-01,-5.983153124491091823e-01,-2.233316357704817623e-01,8.518031930169984722e-01,1.405484195014381488e-01,8.334292239157650162e-01,4.045284816394498772e-01,1.000000000000000000e+00
2.432903374173900346e-03,1.217366702527766797e-02,-5.623584273412545187e-01,-9.906729545299002293e-01,-1.643275119945684093e-01,1.267522206780702376e-01,7.531237368466541238e-01,3.551696804558188703e-01,6.846660922069425226e-01,8.523225738498398929e-01,8.822317472672445149e-01,6.320383038487880079e-01,-7.372107890411123687e-01,-3.067399700194719525e-01,-5.829950109489550059e-01,7.347630743130468822e-01,5.846604386125158204e-01,-3.019967186322811692e-01,1.382810641112708350e-01,6.102630805114030998e-01,6.663224894679524724e-01,-5.884126460998559960e-01,4.613604010522311949e-01,6.068283283188979915e-01,-9.137419272932745251e-01,-7.856251915368401839e-01,-1.298327002823447263e-01,-5.582375562785117928e-01,7.612441323313614561e-01,4.393750754488225940e-01,4.260145870939620050e-01,5.397193139854039590e-01,-3.385059476611904650e-01,-5.427794963338021805e-01,2.526879184020527358e-01,-1.710415009492216587e-01,8.735621444683718817e-01,2.849048378055845099e-01,-2.261993139752636051e-01,7.102393216083811023e-01,-2.384148325675838898e-01,-6.433803444445596043e-01,5.633188513321627511e-01,-5.558282516839718745e-02,-4.810391911914457808e-01,3.847984917624620582e-01,9.609701579975569175e-01,-5.074928220644203680e-01,5.804876051880905052e-01,5.246704884481177000e-01,1.000000000000000000e+00
-7.599204156451719872e-01,6.778051891180012500e-01,-7.652219048693664760e-02,-7.484372348938248543e-01,7.268694619213711405e-02,-4.069744984107419583e-01,-6.485516134865387805e-01,-8.415236585984007256e-01,-6.022018163410016722e-01,-1.408227618871724651e-01,2.836235272576632660e-01,-8.252416424204072065e-01,4.314611755419304195e-01,-7.965103780732358807e-01,-6.488018581823562503e-01,4.266431243148212094e-01,7.705273488209782862e-01,9.662767220861445683e-01,3.058139014024290336e-01,-4.452729398724919463e-02,-8.244248902300110871e-01,1.179015893945534188e-01,-6.376995411827071081e-01,2.880412094244122478e-02,2.178602978687831371e-01,6.664249802452084648e-01,-3.524988354877069963e-01,9.777241866394130732e-01,9.899005199355863649e-01,6.523016388795934706e-01,3.883050908503666854e-01,4.673395961939532661e-01,7.505376196093251906e-01,9.030202966914646634e-01,7.045258531951024139e-01,2.818772795577284551e-01,-8.530032305711268137e-01,2.467694285916772756e-01,-2.935722164289629177e-01,-6.704427535514072556e-01,7.863323731340867706e-01,6.497809624133588091e-01,5.327684770566665229e-02,-7.310148769285507164e-02,-2.139742374574882255e-02,-4.785599605610959539e-01,-1.947241537337052186e-01,-1.266602405459400504e-01,-9.698877315032599089e-01,7.858117661574315349e-01,1.000000000000000000e+00
-9.417013643049765292e-01,-2.542142319765476888e-01,-8.082533706144556795e-01,-6.060713592999229515e-01,8.848412247942862852e-01,-2.574576566642072795e-01,4.580016036429539472e-01,-7.476797827419570108e-01,-4.974341565855813219e-01,7.624705942424629956e-01,8.065923009780309183e-01,-4.247294835682240421e-01,9.342262630245925514e-01,3.361986712503819419e-01,6.013547068653091188e-03,-2.439951827028890019e-01,-3.252634114070833693e-01,9.040214101660022372e-01,3.866676571784457561e-01,6.820340014667447548e-02,-9.130206041274451234e-01,-5.048982487549189546e-01,8.863414453344165000e-01,1.137203324865065923e-01,-2.849635352895358853e-01,-9.810992517242014266e-01,-4.929034655501540740e-01,-4.915466196989264347e-01,-6.586289479319478168e-01,-3.100400806456176106e-01,-5.947018973045523627e-01,-8.741969196383179153e-01,-8.040792082274828001e-01,-6.544995371769779524e-03,-8.606788191751091333e-01,8.703071267029767188e-01,-5.878047296588326809e-01,-7.157530008190682302e-02,-1.706634857867261879e-01,-4.173245631340354311e-01,-3.529429703599116230e-01,-5.768048331677204654e-01,-4.394634244596025141e-01,-7.657899286068208244e-01,3.785037495550880315e-01,2.890523787489147622e-01,-3.769411933140307536e-01,7.605979123149935184e-01,-2.272485498108782753e-01,2.221786006377370892e-01,-1.000000000000000000e+00
4.633865235039036357e-02,-3.498863927797402074e-01,8.595808461303253711e-01,6.964028179926076145e-01,6.822458960398158911e-01,9.085772731126553481e-01,-9.950351474638070570e-01,-1.576179953874601303e-02,8.758262381292074572e-01,-7.311464803537219836e-01,-5.100117231716605470e-01,1.012384115428210940e-02,3.568430196437653024e-01,-3.344800847661015819e-01,-3.872706568199855148e-01,5.515958224430979051e-01,-9.342921235431047577e-01,5.715957250434580139e-01,-1.429194370795814351e-01,2.580189143371207638e-01,4.110060498135994500e-01,-8.030627411571646945e-01,8.076923297497731191e-01,6.446249372354917462e-01,-2.492371254925003221e-01,-6.104113430082815928e-01,-8.743891238883212402e-01,-3.827821477195705313e-01,4.263839212041120597e-01,6.263634323597859765e-01,-3.468233975655210521e-01,-5.594202267843579879e-01,-3.452116327069183477e-01,9.287336726114969743e-01,-8.078185996459381624e-01,-6.756331047121220124e-01,3.884782379055209400e-01,-7.204730019044687239e-01,-4.667482147404107273e-01,6.063517449161535122e-01,-3.987764322832674235e-01,1.940330977425095416e-01,1.456245755307135070e-01,-4.691130568426618019e-01,-5.025314222147394538e-01,-4.206490186759674899e-01,7.518801448480625371e-01,-9.624837064584703672e-01,-8.167271757753942207e-01,-3.175800816914957636e-01,-1.000000000000000000e+00
-5.593966897606981181e-01,1.257147978314403503e-01,7.892218914865334334e-02,-9.275994391348518775e-03,-3.984938599932916770e-01,2.289745067640636123e-02,5.724570335031069490e-01,6.250111629844270489e-01,6.568177499169314260e-02,6.126704288210340632e-01,-9.314490407807096695e-01,-6.918677582009802318e-01,4.963700553373517899e-01,-2.302602055554341387e-01,-3.642030196093126726e-01,1.440176259339716047e-01,-2.551589697272418356e-01,8.190598199829242088e-01,-2.260575499540635747e-01,6.724983908345492090e-01,2.035274401884421547e-01,8.240375548845981779e-01,-3.189285129064978186e-02,9.170281331913674450e-01,1.534193209059024898e-01,-9.445114040278248524e-01,4.777416984353426432e-01,7.228015931646616377e-01,-8.028999811930983554e-01,9.268860816891457688e-01,1.268520722032744352e-01,4.814038218754372878e-01,-5.519973639745956451e-01,8.823649913749429530e-01,2.866569185917451357e-01,8.663727586601210895e-02,9.227803943513461782e-01,1.139374653333169451e-01,6.333678389107078033e-02,-9.104660758939502330e-01,9.277793992858240912e-02,4.887217786568847089e-01,-2.631935399359754957e-01,3.586520271624416001e-01,1.282156237679321631e-01,-5.840499672339447557e-01,9.362784624315101389e-02,-4.802251824149084136e-02,-3.245607585876861823e-01,3.252704012697624769e-01,1.000000000000000000e+00
-8.776924628133386808e-01,-2.544571487615456817e-01,-1.317813062290680293e-01,9.477352429143479640e-01,3.963987091407061847e-01,2.515772402588873913e-01,-6.881109750779712542e-01,-1.298151472186699351e-01,-2.575298022112471052e-01,8.807951003692267022e-01,-9.436473763584629637e-02,7.101999738448943056e-01,3.072237028260123015e-01,7.585739108343088066e-01,-9.933291104018455719e-01,8.495764725534358242e-01,9.025875085596191116e-01,-6.901289666132959244e-01,-8.685786478820365364e-01,-3.654332850179053960e-01,1.711108997551571420e-01,4.826269008976735719e-02,-1.297547625096557855e-01,8.253543050284193328e-01,1.399533039851004190e-01,8.682734973885626317e-01,1.523087081121377029e-01,-6.296396117009346316e-01,9.641574177733762685e-01,9.970065208222074205e-01,-1.070637833328969002e-01,5.248611166054402144e-01,2.731268363691632395e-01,-6.295120501738036278e-01,1.584039201364721983e-01,3.084838692621671985e-01,1.874807403912319703e-01,8.295327798700102839e-02,1.837581370715672957e-01,4.179823445871557741e-01,5.419559473226223112e-01,-8.218996074044913058e-01,8.269909808265596407e-01,-1.007499898845090058e-01,3.932422316223893599e-01,-2.247219016665611413e-01,-8.978857024904796091e-01,3.272825152385030467e-01,-2.686788717022687845e-01,1.055599202628891842e-01,1.000000000000000000e+00
-4.668203188854442853e-01,-5.922478386561880193e-01,-4.075900923749398164e-01,6.837352651839991857e-01,8.480303833479048148e-01,9.571671752006061240e-01,-1.713381052675546634e-01,5.463731388604218253e-01,-6.638937588190292338e-01,4.885117823127573811e-01,-1.515873630677189166e-01,6.881841783377535826e-01,-6.059594818805442706e-01,6.378310827845774522e-01,-8.553493537729768281e-01,6.922154235043411763e-01,-1.527021271234134669e-01,-7.185172891659661332e-01,-3.881656982064922712e-01,4.187238669676480729e-01,-1.074300650923762923e-01,-5.334712823548972693e-01,-5.224690097670667832e-01,3.863465060059543266e-01,2.955389557886840546e-01,-8.721498078400105047e-01,6.250353988445356279e-01,-7.196316336652253121e-01,-5.188715111768746890e-01,-9.721923496306319468e-01,1.250967067866759486e-02,7.018640976576104862e-01,8.594741682781332770e-01,-7.338045111367419437e-02,-7.945014490258104356e-01,-5.138976849050114204e-02,-4.190834578738664717e-01,-3.812054389235246532e-01,-5.140818197921361854e-01,9.073830978264707525e-01,-2.051793414511411395e-01,-9.928531330698617818e-01,-9.475675082245338388e-03,4.003954942955032514e-01,6.305406324697391263e-01,5.067736586841662394e-01,4.043245318995170035e-01,-6.038087437011323555e-01,-2.997892451478088027e-01,-8.105587461744279132e-02,-1.000000000000000000e+00
