2.422676655385898048e-01,5.828418855407813126e-02,-7.308401093101328794e-01,2.715624253149284684e-02,-6.311202687061694405e-01,5.706702956333469245e-01,7.079505852789775844e-01,-1.152632523614438576e-02,6.931229707149360042e-01,-8.407090459818780115e-01,-1.000000000000000000e+00
1.049218024340792255e-02,-8.694269912262437838e-01,-1.437553448052211191e-01,-8.069381686787748809e-01,-7.456800565974450734e-01,1.934906179571915796e-01,-5.479759987915282515e-01,-7.861086313800340619e-01,-5.593875858588805983e-01,-3.003474299934014713e-01,-1.000000000000000000e+00
-6.442503083539952158e-02,-5.965135474700693496e-01,2.808134504298296363e-01,-3.386032889649670530e-02,1.047344003709826943e-02,-2.262146977628813893e-01,5.872749088831541453e-01,1.600083577556132841e-01,-6.754028029953722534e-01,4.015046932143124803e-01,1.000000000000000000e+00
9.291021601785103279e-01,1.672234043348375110e-05,7.790401278922898243e-01,-3.167726946577806846e-01,1.342882552554185427e-01,-1.449080734077798915e-01,-1.265054739464019917e-01,5.531183699942006093e-01,7.120834699531264356e-02,9.074844538897333113e-01,1.000000000000000000e+00
8.841632029620427602e-02,-8.358101554499504093e-01,-2.673151966499591747e-01,7.017010080090033686e-01,-1.874499139040983753e-01,-9.455952682103008211e-01,-5.056455220052933353e-01,-8.657112585260906545e-01,9.877040228425457702e-01,9.411606267543470850e-01,-1.000000000000000000e+00
6.005167022651736186e-01,2.036342428109347846e-01,5.299197209033630340e-01,-6.615491068316441403e-01,-4.139535363611204222e-01,4.813375060072844214e-02,-2.867514377544821969e-01,-9.086420695091999011e-01,9.663068907144254371e-01,-1.172901612903065605e-01,-1.000000000000000000e+00
8.000878758305240979e-03,-3.529173649306023286e-01,-4.805104945057259158e-01,-2.262202293584751889e-01,6.640337992690017455e-01,4.734941125742258006e-01,-2.415788661167250773e-01,-9.739653266108987406e-01,5.948098780651871476e-01,-4.612224048073976235e-01,-1.000000000000000000e+00
1.653697770580691007e-01,-9.488981163006144914e-01,3.244040385366515622e-01,-2.249531482534370408e-01,-5.852402530974742945e-03,-1.701883252506255495e-01,-2.982561973967190472e-01,1.019558106488385185e-01,9.458213797496497488e-01,-7.744475695238570712e-01,1.000000000000000000e+00
-3.734829431405728428e-01,-9.164045803693798842e-01,4.767995172418006966e-01,3.150247753180879240e-01,-5.707285072000927162e-01,-1.664931196093257793e-01,2.876838682963900329e-01,3.229626534308827068e-01,-6.590457330324586138e-01,7.633044714970971256e-01,1.000000000000000000e+00
5.560163196169365385e-01,-7.320915836566179724e-01,7.378332528641575738e-01,4.975557565537089832e-01,5.971713081981617766e-01,8.669046116780543265e-02,-5.583241698770762262e-01,8.369172931792010495e-01,1.841691553327526876e-01,-3.075241810897071382e-01,1.000000000000000000e+00
-4.724429414399604621e-01,8.278309543302639906e-01,-1.605290773863585763e-01,8.038303133426172309e-02,2.168843156100992431e-01,6.524996568683159026e-01,2.471263691242615579e-01,-6.465756768311479163e-01,1.825147053070916847e-01,-2.146766601028171628e-02,-1.000000000000000000e+00
9.581556018075332304e-02,3.990412395810962742e-01,-5.083776721917385721e-01,-6.267457088270396159e-01,-7.788337044076778515e-01,-4.518814949278926463e-01,-9.794999212008181910e-01,2.587194456591643821e-01,-4.096553895605150597e-01,-6.254269105962044772e-01,-1.000000000000000000e+00
-8.094238954783925521e-01,-4.324883850694907217e-01,-5.701512317386094875e-01,-4.287925321781953514e-01,-5.718028506064198879e-02,9.899364217681605460e-02,6.902262311494031799e-01,9.770194015683286715e-01,-9.022638275412973030e-01,-5.357634971276721281e-01,-1.000000000000000000e+00
2.866228544964704028e-01,-6.770668742166465748e-01,7.402917867380029993e-01,-5.651951473899481382e-01,4.835100777668979166e-01,3.060410264622022147e-01,5.977710230092592170e-01,-9.375048754694768061e-01,-5.408519425113096357e-01,4.092549982409183773e-01,1.000000000000000000e+00
-8.248749819977543307e-01,-9.388210336113613774e-01,-2.857301326008785392e-01,1.795639829435276003e-01,-8.955545452316795441e-01,-8.686726675872449288e-01,-9.129976278805687073e-01,-2.096984830649923914e-01,3.368540920321154708e-01,-6.039457763676607804e-01,-1.000000000000000000e+00
7.525329034083181323e-01,-1.352218091103052355e-01,2.392829274199292922e-01,-4.191465141300232400e-01,2.305091469285525108e-01,9.073199247646452914e-01,-1.039705669518207198e-01,-5.859003234933715110e-01,-1.492654161892270626e-01,-1.108514704724845590e-01,1.000000000000000000e+00
1.523497334392276414e-02,5.146649962191585104e-02,-9.151416162349077510e-01,-6.711618276597599575e-01,-9.954564076525351801e-02,4.159423412378415730e-01,5.551758166110671855e-01,5.542059989392893460e-01,5.557505018442876477e-03,9.134951866144951360e-01,1.000000000000000000e+00
